Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,class,CLASS1_1,Source_Name_1,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,Flags
-27.238612000920664,-27.5508356492148,2.2825437,0.28249051963184985,5.538971037015624,-0.5600127727203114,-0.6256113313968246,-0.6173279258589557,-0.6195562189698772,-45.508545,AGN,fsrq,3FGL J0312.7+0133,942.38837,PowerLaw,PKS 0310+013,0
-29.285650398466625,-27.61161297819785,2.2837563,-0.03391382761309929,4.078980046921238,-0.6428274306368071,-0.6836884680548715,-0.5880709214159241,-0.6038205412435559,-18.429363,AGN,bll,3FGL J0312.7+3613,1612.8793,PowerLaw,V Zw 326,0
-27.257453087035337,-27.86653536983386,2.4003832,0.4323315513376454,3.9294663419814437,-0.7173007259976318,-0.6130888706956237,-0.6967096371994852,-0.40097371640119733,-53.97884,AGN,bll,3FGL J0314.3-5103,785.15015,PowerLaw,PMN J0314-5104,0
-28.106682045563737,-27.721393078821357,2.410067,-2.0838936777459534,4.70783967407695,-0.7000568845245394,-0.7062537938832898,-0.36147046224711477,-0.8312921399948762,-52.22063,AGN,fsrq,3FGL J0315.5-1026,935.71094,PowerLaw,PKS 0313-107,0
-28.563788901952186,-26.960173277865884,1.9163166,0.5576603344246645,4.422491045268624,0.49639338789463355,-0.5887101012194698,-0.4425462780301472,-0.3599203362816159,-39.598804,AGN,bll,3FGL J0316.1+0904,2390.0652,PowerLaw,GB6 J0316+0904,0
-29.99846350086218,-27.542686481497014,1.8568014,0.12253041566097304,4.038496524758019,-0.69392835028532,-0.31757416720087345,-0.3015422220545049,-0.7183180729028844,-57.75791,AGN,bll,3FGL J0316.1-2611,2621.1536,PowerLaw,RBS 0405,0
-29.088780115120755,-27.77599390672338,2.0915697,-0.5275674221818648,4.04042955344099,-0.7105665723326685,-0.6285290228239002,-0.3817136599404805,-0.4838471284239516,-46.049824,AGN,bll,3FGL J0316.2-6436,1753.2529,PowerLaw,SUMSS J031614-643732,0
-31.67717546534462,-27.19348024633013,1.9015613,-1.8904274300747785,3.656928928982081,-0.6994912351445179,0.9973018118195027,-0.5862874022367318,-0.6353638593556465,-13.735869,AGN,rdg,3FGL J0316.6+4119,6418.716,PowerLaw,IC 310,0
-30.472438997342586,-27.27729501555846,1.8372924,-1.134207528997428,4.588264242449676,-0.19159136399485938,-0.5881427901765296,-0.42055367815028527,-0.16936937607902372,-29.649446,AGN,bcu,3FGL J0318.7+2134,4041.601,PowerLaw,MG3 J031849+2135,0
-31.591702574200443,-27.17046705606294,1.5718331,-0.8576081357459568,4.335024514750152,0.9608605951923611,0.25437231729218035,-0.27948894054577783,-0.19223365204495732,-31.67412,AGN,bll,3FGL J0319.8+1847,6632.801,PowerLaw,RBS 0413,0
-29.534302845432194,-27.274385112747996,1.9459643,0.015576750057015388,4.035682836622108,-0.5142283067449566,-0.5104498445742339,-0.4855288901894755,-0.3680191965752619,-27.59371,AGN,bll,3FGL J0322.0+2335,2838.114,PowerLaw,MG3 J032201+2336,0
-30.144010006611538,-27.412388925517362,1.851988,-0.13451965222078352,3.7171109195228937,-0.639422043665875,-0.4186240194125122,-0.28014139819046324,-0.26476491454233136,-45.22574,AGN,bll,3FGL J0323.6-0109,3061.5952,PowerLaw,1RXS J032342.6-011131,0
-28.692132929820737,-27.97243862025435,2.215677,-1.233501860343237,3.616049319024719,-0.6081021621038094,-0.46550210155320565,-0.6710196298446159,-0.5108187460938681,-49.859493,AGN,bll,3FGL J0325.2-5634,1238.7606,PowerLaw,1RXS J032521.8-563543,0
-29.789391585764665,-27.180807970302727,1.785382,-0.45448019957184366,4.2112420799973025,0.11283396971110149,-0.4781114823336298,-0.4079544518986082,-0.19973650235465257,-52.950264,AGN,bll,3FGL J0325.6-1648,3163.1738,PowerLaw,RBS 0421,0
-30.35711095221121,-27.916287708003345,2.2055283,0.22317379085699024,3.7667454791470987,-0.7399887033828353,-0.8643550040553801,0.23783884490650245,-0.6612940302814839,-53.57032,AGN,bcu,3FGL J0326.0-1842,2016.9633,PowerLaw,PMN J0325-1843,0
-29.414663914629465,-27.45036694845588,1.9981395,-0.14215302373314062,4.078976577347768,-0.663930098782012,-0.4929122303702942,-0.3916417956103367,-0.5320895838016964,-42.435192,AGN,bll,3FGL J0326.2+0225,2272.86,PowerLaw,1H 0323+022,0
-29.174389117900496,-27.765597111103244,2.076541,0.49673617195825687,4.126262343637161,-0.4228153283883057,-0.5622544427827247,-0.39569329385318563,-0.7470935797160407,-46.325825,AGN,bcu,3FGL J0331.3-6155,1791.2703,PowerLaw,PMN J0331-6155,0
-27.946230615262582,-27.271453290409628,2.3309948,0.4146326904494069,4.260249037619735,-0.6328815441617505,-0.5745255654890138,-0.7495374382732395,-0.5459865504120438,5.7109604,AGN,bcu,3FGL J0332.0+6308,1217.4679,PowerLaw,GB6 J0331+6307,0
-29.62959783873012,-27.579630146311377,2.2376707,0.9537890009334749,3.805483906625089,0.9997180478897754,-0.1808123116221486,-0.7498546331676191,-0.9998874853616869,-12.975786,AGN,bcu,3FGL J0333.4+4003,1804.4883,PowerLaw,B3 0330+399,0
-28.989489126090678,-27.800475416078395,2.1976414,-0.5185094018582801,3.875560349336374,-0.4309856718257038,-0.7794366196426681,-0.32388900440030294,-0.5800868860201489,18.48347,AGN,bcu,3FGL J0333.4+7853,1545.9282,PowerLaw,NVSS J033344+785027,0
-29.433135634097088,-27.102503266669128,1.8571254,0.9718236742397368,4.0047140491973074,-0.24535449551300303,-0.4164257999595468,-0.33293321014148064,-0.4147856558911976,-21.521889,AGN,bll,3FGL J0333.6+2916,2992.567,PowerLaw,TXS 0330+291,0
-30.68522200714714,-27.35101553246888,1.9419376,-0.8600353117214284,3.8227612072300534,-0.5438661810132801,-0.6010328777607277,-0.6022097292761776,-0.14999407266903228,7.8595757,AGN,bll,3FGL J0333.9+6538,4413.8457,PowerLaw,TXS 0329+654,0
-30.820504244583056,-27.628272496845288,2.1136942,-1.0848894588833147,3.1886057541351844,-0.8440697548211771,-0.5603682967464636,-0.2668856456456147,-0.5837608998143053,-13.534715,AGN,rdg,3FGL J0334.2+3915,2997.4019,PowerLaw,4C +39.12,0
-27.386516309472597,-27.066058050199917,1.9727213,1.1494733546584233,4.812834225461913,-0.3945019536145569,-0.4814666904355572,-0.5015986029787581,-0.5563290109917606,-54.36542,AGN,bll,3FGL J0334.3-3726,1462.8442,PowerLaw,PMN J0334-3725,0
-30.359166479111067,-27.624159212728422,1.8440667,-1.9688952951965462,3.9373879773002023,0.9917776198853424,-0.631230840560639,-0.43317940240025204,-0.13299345477177635,-52.901325,AGN,bll,3FGL J0335.3-4459,2871.2068,PowerLaw,1RXS J033514.5-445929,0
-23.864479292592453,-27.111780398589232,2.886774,1.0085230891291943,4.7749262938196315,-0.8053937315264983,-0.7997606086260938,-0.9752427840585721,-0.9988223586164346,-18.872059,AGN,fsrq,3FGL J0336.5+3210,306.40344,PowerLaw,NRAO 140,4
-26.35699403960053,-27.80350870903577,2.6699364,0.12042390105524303,3.6609342745328117,-0.7378352744156597,-0.7523256773852072,-0.8804842017754112,-0.4238460980760813,-48.896187,AGN,fsrq,3FGL J0336.9-1304,469.99252,PowerLaw,PKS 0334-131,0
-28.248525809448058,-27.903332196355386,2.4363985,0.6074193431172489,3.5125342035733547,-0.6134366378024878,-0.6344055340499134,-0.9124038709540448,-0.9999601668090145,-53.90389,AGN,fsrq,3FGL J0336.9-3622,865.6329,PowerLaw,PKS 0335-364,0
-34.74800385080759,-27.780846944754067,1.2861911,0.00427236045689106,3.463404437044416,0.7454432168667747,0.9649369201381622,0.479644507552523,-0.10956535596003002,-52.612026,AGN,bll,3FGL J0338.1-2443,20404.098,PowerLaw,1RXS J033810.1-244337,0
-31.247951996283597,-27.16943317445329,1.694618,0.5938078897782684,4.075426013013698,0.9567490218479561,-0.1284425702484356,-0.3737253436233951,-0.43813987135069615,-32.921124,AGN,bcu,3FGL J0338.5+1303,5846.91,PowerLaw,RX J0338.4+1302,0
-30.117476584517398,-27.553743273127516,1.9280758,0.5709813544937081,3.95685651425504,-0.07793431880204803,-0.6866694496194823,-0.27919968884704816,-0.5558706601536468,-50.26893,AGN,bcu,3FGL J0339.2-1738,2692.8252,PowerLaw,PKS 0336-177,0
-28.37597363773914,-27.77628136633376,2.2174878,-0.3059040216780333,4.28301067192992,-0.7165901307557813,-0.37805681246196465,-0.7392100747228806,-0.7331438240329116,-51.186028,AGN,bll,3FGL J0340.5-2119,1236.664,PowerLaw,PKS 0338-214,0
-28.01476279560191,-27.451222990310654,2.3692975,-0.9106787584956085,4.805123551503351,-0.6352487866388331,-0.7850521384904151,-0.48597496859823336,-0.53240222706842,-12.815943,AGN,fsrq,3FGL J0342.2+3857,1179.2719,PowerLaw,GB6 J0342+3858,0
-32.136217468415886,-28.02440751128124,1.8455938,-0.7008818763462658,3.6086652150630676,0.9999256771060452,-0.7425086085446704,0.041247504419889454,-0.6182784058707976,-52.526928,AGN,bcu,3FGL J0342.6-3006,4204.3164,PowerLaw,PKS 0340-302,0
-26.304284367956363,-27.75560726537533,2.5599031,1.330434339298215,5.715910169305031,-0.5209877378478698,-0.7061980399764366,-0.9487512082928667,-0.9967826126937259,-51.654236,AGN,fsrq,3FGL J0343.2-2534,577.41504,PowerLaw,PKS 0341-256,0
-28.023865856944514,-27.469723181542015,2.4263618,-2.043422949849213,3.4840185028906445,-0.7294446179018761,-0.7459203783938094,-0.5562710178366833,-0.4605275788271291,-14.699806,AGN,bcu,3FGL J0343.3+3622,974.3254,PowerLaw,OE 367,0
-28.264340509707846,-27.704428179929636,2.1540487,-0.3492345070534129,4.4500650591544995,-0.23464037517816344,-0.7002844926123655,-0.44410399754280677,-0.6873918533846574,-43.661,AGN,bcu,3FGL J0343.3-6443,1314.6833,PowerLaw,PMN J0343-6442,0
-26.984654846938643,-27.666658449063682,2.4078777,0.7160319648911504,4.120949085782733,-0.5934880191421199,-0.716193276853023,-0.6937072490823953,-0.6750928640062469,-50.85536,AGN,bll,3FGL J0345.1-2353,805.6005,PowerLaw,NVSS J034518-235218,0
-28.230093916333736,-27.824200170607284,2.383405,-0.02758864078479737,3.9391616970970555,-0.7022058542324005,-0.6127803570738141,-0.6164387234975347,-0.999982783933652,-50.895897,AGN,fsrq,3FGL J0348.6-2748,986.48175,PowerLaw,PKS 0346-27,0
-26.520281560721436,-27.76577480954438,2.466377,0.7329136582182203,4.21346729267912,-0.5146746943155066,-0.73466781282141,-0.7561051353878426,-0.66506516816834,-47.586735,AGN,bll,3FGL J0348.7-1606,590.8284,PowerLaw,PKS 0346-163,0
-31.740889877386866,-27.643259500381095,1.7343884,-0.3002652428539232,3.790008896391546,-0.6357176557526991,-0.14995371820854086,0.11130129350356141,-0.3889547622431838,-45.73578,AGN,bll,3FGL J0349.2-1158,4776.755,PowerLaw,1ES 0347-121,0
-28.459692324521523,-27.530201142950627,2.4307458,-0.0044443615599826965,3.7008923593676295,-0.564658622598293,-0.7816070169755924,-0.9679372646060903,0.7906616631724237,-38.193787,AGN,ssrq,3FGL J0351.1+0128,1040.0974,PowerLaw,TXS 0348+013,0
-31.623503048971067,-27.416582946737865,1.8330698,0.7516470997346626,3.7343525992437967,0.7929057233831825,0.9993573185476771,-0.5686079085091451,-0.4006036227116882,2.3426483,AGN,bcu,3FGL J0352.9+5655,5808.7124,PowerLaw,GB6 J0353+5654,0
-32.82870279928084,-27.680432603079133,1.5533344,0.08742682401289648,3.849724320649907,-0.9999193762888638,0.9997318614126923,-0.2543832481365532,-0.2075586536993614,-50.671646,AGN,bll,3FGL J0353.0-3622,7235.5083,PowerLaw,XRS J0353-3623,0
-32.790234321609645,-27.677820732552917,1.6136938,0.06373751291612509,3.738487854865066,-0.6014855008218931,-0.4671349372697391,-0.5288351594450413,0.03644336999912142,-40.776127,AGN,bll,3FGL J0353.0-6831,8363.019,PowerLaw,PKS 0352-686,0
-28.15278366373742,-27.347859846926962,2.3803182,-0.017430482058719193,3.9266476816159415,-0.5673485105104118,-0.7195812731085763,-0.5862688643013246,-0.6976750650109547,-5.4175377,AGN,bcu,3FGL J0354.1+4643,1085.7323,PowerLaw,B3 0350+465,4
-27.390086527837852,-27.850080394252444,2.3731678,-0.5643280934273702,5.8246034392781345,-0.6833399152151551,-0.6326833760299178,-0.6346041727584031,-0.7829746681334218,20.096273,AGN,bll,3FGL J0354.6+8011,854.79865,PowerLaw,S5 0346+80,0
-27.556609711243706,-27.87403700821888,2.5295923,-2.3820429966987615,3.7916196898347407,-0.7805532403478253,-0.37266088566313776,-0.9999807904731877,0.9989696586405871,-39.822937,AGN,bcu,3FGL J0356.3-6948,671.5118,PowerLaw,PMN J0357-6948,0
-28.520778661814564,-27.597098257813183,2.4113765,-0.48818161219153805,3.7063401991864673,-0.6492836904033485,-0.8750026667653497,-0.23124164527545119,-0.47250419065790905,-22.439209,AGN,bcu,3FGL J0357.1+2325,1126.3772,PowerLaw,MG3 J035721+2319,0
-29.614896510566467,-27.973285957337293,2.0974197,-2.378956332097593,3.9172491254422446,-0.4551725661154436,-0.6708652227397849,-0.400656356219261,-0.5210018834573725,-48.05769,AGN,bll,3FGL J0357.1-4957,1716.2948,PowerLaw,PKS 0355-500,0
-25.8360515711771,-27.45187568100725,2.633197,0.44463633285742765,4.711221383070579,-0.6248601346503324,-0.7882507516448798,-0.6080575315940536,-0.9999320304729692,-33.557957,AGN,bcu,3FGL J0358.7+0633,502.758,PowerLaw,PMN J0358+0629,0
-26.111358906806828,-27.30470095193758,2.5178394,0.4562878084503713,5.290954879835911,-0.6202172077167581,-0.7717940885831058,-0.6108050522635904,-0.9482812774853965,5.2270784,AGN,fsrq,3FGL J0358.8+6002,617.10834,PowerLaw,TXS 0354+599,0
-30.500011281984694,-27.856274391146016,2.1934605,0.3084282250761465,3.6685659243293034,-0.7665013693257838,-0.8012259366685255,-0.30525458488470203,-0.6962985696319537,-48.259003,AGN,bll,3FGL J0359.3-2612,2141.203,PowerLaw,PKS 0357-264,0
-28.123291131433565,-27.545713431065188,2.3513367,0.9505370934294101,3.610297260620138,-0.5855856510266985,-0.548600568818502,-0.6753140476727825,-0.9998918552068172,-23.333141,AGN,fsrq,3FGL J0401.4+2109,1040.8668,PowerLaw,TXS 0358+210,0
-27.817317923572663,-27.948107763182204,2.5363905,0.07382037365838193,3.8115105632919164,-0.7681283274523056,-0.7447302206418188,-0.3536676418249514,-0.8492711753477509,-48.61352,AGN,fsrq,3FGL J0401.8-3144,722.73474,PowerLaw,PKS 0400-319,0
-29.72709419811911,-27.71504021062717,2.1269226,0.6810719677432662,3.8163855120625816,0.9724363950510697,-0.4435753014169298,-0.7225168795013799,-0.48041039072858804,-47.655937,AGN,bll,3FGL J0402.1-2618,1994.4121,PowerLaw,PKS 0359-264,0
-29.165605808974643,-27.96170992883203,2.3683486,0.10991124536256733,3.4930578605086344,-0.11947786655079472,-0.8634964266623673,-0.4842414016670053,-0.9983835784833418,-46.955822,AGN,fsrq,3FGL J0403.7-2442,1162.1312,PowerLaw,TXS 0401-248,0
-27.73269225681795,-27.782855680023808,2.3458185,-1.261686737143866,4.491001592857242,-0.5873161213861798,-0.7070135905021545,-0.5431746769311532,-0.678146662395029,-42.642185,AGN,fsrq,3FGL J0405.5-1307,889.5714,PowerLaw,PKS 0403-13,0
-25.762057733825525,-27.563000944027156,2.3974936,1.0393855019248548,5.489461431974059,-0.5661160365230228,-0.6949869377689626,-0.6700114568526438,-0.8595126905787687,-47.85084,AGN,fsrq,3FGL J0407.1-3825,649.3562,PowerLaw,PKS 0405-385,0
-26.364560786069315,-27.430891075685004,2.5652943,-1.114665514961322,3.7836713177974834,-0.7712610422193488,-0.7038023940291321,-0.847543892010126,-0.1277800183960366,-31.162647,AGN,bll,3FGL J0407.5+0740,597.65485,PowerLaw,TXS 0404+075,0
-28.88400095293819,-27.529202435169353,2.37288,-2.9382990352595204,3.5408916405874207,-0.823315375789168,-0.750930288458403,-0.30163719099934755,-0.6108195276240674,-14.402971,AGN,bcu,3FGL J0409.4+3158,1315.2179,PowerLaw,NVSS J040928+320245,1
-28.823759826319126,-27.527888520242353,2.0645688,0.8451043707324792,4.085406738610433,-0.1711971912195499,-0.5143575392577453,-0.5878841092561387,-0.5174163046436415,-37.373795,AGN,bll,3FGL J0409.8-0358,1667.2543,PowerLaw,NVSS J040946-040003,0
-27.263018236015025,-27.737307726947,2.351506,0.2856103529220865,5.431009507099038,-0.6281876914564144,-0.6335244560566007,-0.7900621657300902,-0.14481117707367389,-44.64554,AGN,fsrq,3FGL J0413.6-5334,918.82635,PowerLaw,PMN J0413-5332,64
-26.46228819637768,-27.669614449925295,2.3402746,-0.05515869226364199,4.939035670839343,-0.6407290753575091,-0.5950424445132069,-0.7616018546157364,-0.539764532355323,-42.36867,AGN,fsrq,3FGL J0416.6-1850,721.718,PowerLaw,PKS 0414-189,0
-31.230749829789914,-27.343394270001724,1.7450352,-2.752438077077472,4.022644905695582,0.7918751943971032,-0.647902267878332,-0.2722943120603562,-0.2636909995075285,-33.16262,AGN,bll,3FGL J0416.8+0104,5198.7197,PowerLaw,1ES 0414+009,0
-26.766956323746715,-27.528478697378937,2.460699,0.9931503975015897,4.810392344174972,-0.7223520564493472,-0.5595477701294399,-0.7949590821774581,-0.9999836573626762,-35.03147,AGN,bcu,3FGL J0418.0-0251,772.0729,PowerLaw,PKS B0415-029,0
-23.968981396572918,-27.20534339921855,2.786726,1.000336542582366,4.204086913600185,-0.7448150045512547,-0.8741524003022585,-0.7666808082326466,-0.999978129562167,-8.653742,AGN,rdg,3FGL J0418.5+3813c,296.07495,PowerLaw,3C 111,32
-27.191895531867786,-27.723978206420327,2.4148078,0.7061248550736898,3.9793921914509998,-0.5261453353770166,-0.6925132198528672,-0.7704720153590804,-0.6380097229373315,-36.092636,AGN,fsrq,3FGL J0422.1-0642,737.3165,PowerLaw,PMN J0422-0643,0
-28.50580514374953,-26.854092180498615,1.8914869,0.5504480639084862,3.9589087287292926,-0.6437495473970969,-0.48261072397056975,-0.22118431551191234,-0.5413985257868684,-5.3903956,AGN,bll,3FGL J0423.8+4150,2655.1199,PowerLaw,4C +41.11,0
-27.212014377633782,-27.28899191927771,2.197874,0.28021801051895545,4.746621396398414,-0.47750606291941067,-0.6704099959086568,-0.5101358731539346,-0.8494899568702664,-31.79482,AGN,bll,3FGL J0424.7+0035,1193.4866,PowerLaw,PKS 0422+00,0
-27.422674501310443,-27.83053500963282,2.3352206,-1.3686151631755117,4.21283038790075,-0.6483040534999563,-0.6509053450532832,-0.45089362265225313,-0.8714913221706824,-43.0061,AGN,bll,3FGL J0425.0-5331,913.21655,PowerLaw,PMN J0425-5331,0
-31.505746795188365,-27.445693415448964,1.9642084,0.4022354316466344,3.8498508981234343,-0.612239311761112,-0.7782026455963033,-0.44373919620519026,-0.010697663722756816,9.761593,AGN,bcu,3FGL J0425.2+6319,5364.9062,PowerLaw,1RXS J042523.0+632016,0
-28.19900447706413,-27.63940526488512,2.3778424,-1.1072531032121493,3.890902877408918,-0.5997355291489783,-0.7563063532796306,-0.5802268043838738,-0.6256755490661462,13.345094,AGN,bcu,3FGL J0426.3+6827,1078.8773,PowerLaw,4C +68.05,0
-26.631065015378944,-27.328648283066766,2.555271,0.018108153269911473,4.172714332854948,-0.6709743026465341,-0.7473598523715038,-0.6958823066851064,-0.7888298657818342,-28.932026,AGN,bcu,3FGL J0426.6+0459,674.6369,PowerLaw,4C +04.15,0
-25.522623137859075,-27.255019147971026,2.6719878,0.7054853019353103,5.1866662732962725,-0.5624267925885287,-0.809532716789379,-0.7408633865707509,-0.9999122570802849,-43.926224,AGN,bcu,3FGL J0427.3-3900,546.15314,PowerLaw,PMN J0427-3900,0
-30.79089811045158,-27.342059337649665,1.9632007,1.1264647167872055,4.088186205073849,-0.9879115353659282,0.9204378759420059,-0.4220465056481952,-0.6062776752777181,-13.477219,AGN,bcu,3FGL J0429.8+2843,3789.6765,PowerLaw,MG2 J042948+2843,0
-29.01358843112081,-27.811122359443324,2.1933286,0.072118780737944,4.169516658471086,-0.24326109891202666,-0.5413490456853746,-0.7195737045711826,-0.5450561095144861,-41.251045,AGN,bll,3FGL J0430.2-2508,1408.2358,PowerLaw,PMN J0430-2507,0
-27.48035759489248,-27.30617715498001,2.4016232,-0.5525044088375768,4.205174070638891,-0.6535985677832535,-0.8851310569165085,-0.23368378403869505,-0.4229493409328508,-21.004158,AGN,bcu,3FGL J0430.5+1655,990.063,PowerLaw,MG1 J043022+1655,0
-30.143373423661,-27.749048743995218,1.9883561,-2.050161302505225,3.7116907860098487,-0.11924997136067546,-0.6125695926174247,-0.42814632292827454,-0.410179276143473,17.36119,AGN,bcu,3FGL J0431.6+7403,2779.317,PowerLaw,GB6 J0431+7403,0
-31.163077692289857,-27.507751381989674,1.9683125,-0.42661902788893097,3.924799833022724,-0.6388106414751697,-0.35501385267444385,-0.5083492706746837,-0.20982116919253288,-10.435278,AGN,bcu,3FGL J0433.1+3228,4076.1,PowerLaw,NVSS J043307+322840,0
-27.548476064806433,-26.816649494811493,2.0210693,0.6881298146041619,5.3344019170802595,-0.3753308487594763,-0.5663056413029484,-0.5052785585466885,-0.49699795856255896,-12.6002655,AGN,bll,3FGL J0433.6+2905,1865.0371,PowerLaw,MG2 J043337+2905,0
-26.067632084416445,-27.78541794271415,2.5090756,0.6234881586726472,5.725167509415753,-0.4554445466389315,-0.691980207801227,-0.7763937624128142,-0.9998550041228649,-40.145065,AGN,bcu,3FGL J0433.7-6028,575.74347,PowerLaw,PKS 0432-606,0
-28.41149528691517,-27.76974187002839,2.1983056,1.0298393215718438,4.107131295722258,0.9991896681648307,-0.4696471871356936,-0.717454019085567,-0.8160472581059178,-38.942085,AGN,bll,3FGL J0434.0-2010,1156.1099,PowerLaw,TXS 0431-203,0
-29.84908490208599,-27.84992449449443,1.998678,-0.05268369212159554,4.1424311456032745,-0.726059596838367,-0.1911847383973462,-0.6357433877624017,-0.2827704850662747,-40.887493,AGN,bcu,3FGL J0434.0-5726,2111.964,PowerLaw,SUMSS J043344-572613,0
-28.054625138970135,-27.815072387817505,2.3456328,0.6534417499501362,3.935308130411407,-0.5002737573288585,-0.77817175604752,-0.6249588472562562,-0.6529183634774066,-39.9216,AGN,bcu,3FGL J0434.4-2341,938.8749,PowerLaw,PMN J0434-2342,0
-29.61491236117982,-27.536878617598962,2.1147006,-2.039650529639422,3.8937396794090646,-0.7375301522844276,-0.39935859196592544,-0.42902461465944497,-0.7759071672306183,-24.792973,AGN,bcu,3FGL J0434.6+0921,2048.1504,PowerLaw,TXS 0431+092,0
-30.140266078178623,-27.750296371892066,2.1059592,-0.30584156243775906,3.8723855174362964,-0.4696727411333358,-0.7445041630972887,-0.06421364152732775,-0.8543321694843308,-35.328613,AGN,fsrq,3FGL J0438.3-1258,2189.9229,PowerLaw,PKS 0436-129,0
-26.884965453598767,-27.742560570863297,2.3914285,0.8452281056361254,4.092180388753824,-0.5858226036138791,-0.6387261415895005,-0.7516623035537633,-0.7109789588427439,-41.79668,AGN,bll,3FGL J0438.8-4519,776.2593,PowerLaw,PKS 0437-454,0
-31.981416301661287,-27.777180709702545,1.7706273,-1.5879442158020072,3.5963183421575917,-0.9997143326042144,0.9997320924047499,-0.7896700239821927,0.17777442349233322,-40.70688,AGN,bcu,3FGL J0439.6-3159,4885.434,PowerLaw,1RXS J043931.4-320045,0
-30.374328138393796,-27.664903598820523,1.9193248,-1.322156857879249,4.099760535989367,-0.742290875625436,-0.5388920353708736,-0.4165400958080563,-0.46436874952008683,-37.251114,AGN,bcu,3FGL J0439.9-1859,2880.6628,PowerLaw,PMN J0439-1900,0
-27.159060028754244,-27.28686866211022,2.3947365,0.5637368845397194,3.765314616259203,-0.5005381505474107,-0.7010073595938427,-0.7728153532058114,-0.5508588704361288,-20.478565,AGN,bcu,3FGL J0440.3+1444,837.73114,PowerLaw,TXS 0437+145,5
-32.51030846188122,-27.926405307024215,1.7243263,0.8414170019874194,3.5592078315554097,-0.9998163974196721,0.9998559973116912,-0.07129524991613696,-0.8112799755596518,-39.008392,AGN,bll,3FGL J0440.3-2500,5107.339,PowerLaw,RBS 0570,0
-31.101666008124614,-27.434924538539594,1.9492637,-0.22689440196771826,3.8996653633249725,-0.47454355312450985,-0.7828738112788868,-0.16954991182818338,-0.5529473302411961,-12.203599,AGN,bll,3FGL J0440.8+2751,4316.0884,PowerLaw,B2 0437+27B,0
-23.967668158239487,-27.271673107811292,2.4959984,0.7444095719700037,6.682919171101846,-0.6535873199349943,-0.7225170940730075,-0.6908892773401979,-0.862737179940068,-28.463106,AGN,fsrq,3FGL J0442.6-0017,447.17422,PowerLaw,PKS 0440-00,0
-30.00315587824984,-27.308595428935554,2.1834877,0.5062471384800451,4.00161164841277,-0.03287084901425211,-0.5622024276346386,-0.6661498060275013,-0.8355747963683152,-7.3684907,AGN,bcu,3FGL J0444.5+3425,2327.1736,PowerLaw,B2 0441+34,0
-30.79713870745643,-27.93718791648727,1.9750352,-1.1487875135914927,3.7962214378666026,-0.9417800301340665,0.1359882532349671,-0.5182498037337004,-0.34714019231902776,-38.90137,AGN,fsrq,3FGL J0444.6-6012,2756.106,PowerLaw,PMN J0444-6014,0
-27.42948558545312,-27.786816312232084,2.5471833,0.15944921775001922,3.7848868907781896,-0.6358950677196439,-0.7449451472558231,-0.6812885022722877,-0.9999366284998504,-36.26434,AGN,fsrq,3FGL J0447.8-2119,674.2341,PowerLaw,PKS 0446-212,0
-29.751020686970506,-27.36285479292633,1.8570904,-0.5245823146248153,4.027493930215038,-0.1679553822286417,-0.46144864297532295,-0.33958962485698657,-0.5107830322487564,-34.42772,AGN,bll,3FGL J0448.6-1632,2759.4548,PowerLaw,RBS 0589,0
-25.935489657582927,-26.30043670934892,1.8489653,0.6803579964733265,5.4388326772439175,-0.4418102561701995,-0.4601985582657021,-0.3833873858173779,-0.4401317867964443,-39.912205,AGN,bll,3FGL J0449.4-4350,1306.8417,PowerLaw,PKS 0447-439,0
-28.146609229031718,-27.552177958196683,2.3468823,0.5709732188821021,4.260767260423291,-0.7392846944189441,-0.7464192742547539,-0.47964437841712293,-0.43362669721785807,12.173876,AGN,bcu,3FGL J0453.2+6321,1212.3392,PowerLaw,NVSS J045312+632117,0
-24.296406654876286,-27.624943422580355,2.630128,1.2695950255483954,5.456816321765593,-0.6680244587987209,-0.7809338096195882,-0.7937787443625172,-0.9025439495091331,-37.01785,AGN,fsrq,3FGL J0453.2-2808,388.18542,PowerLaw,PKS 0451-28,0
-24.79261199918953,-27.629656048057786,2.545942,0.974368187710047,4.9682054799486925,-0.6677664321289114,-0.7581117484473436,-0.7332902024400803,-0.8010565705496655,-38.825905,AGN,fsrq,3FGL J0455.7-4617,451.94397,PowerLaw,PKS 0454-46,0
-26.0121196841841,-27.177379746336364,2.4601622,1.0843796163319024,4.579805607679318,-0.5157617532869382,-0.7580337586347177,-0.6660197004089993,-0.8819362392629349,-10.030918,AGN,bcu,3FGL J0456.3+2702,631.65533,PowerLaw,MG2 J045613+2702,0
-26.689198903899626,-27.8995403212426,2.537786,0.5421050226017952,4.472387998353693,-0.595059823706571,-0.7394713951117524,-0.7560188915702701,-0.9999866177886592,-37.12298,AGN,fsrq,3FGL J0456.3-3131,571.27985,PowerLaw,PMN J0456-3135,0
-27.799074331374864,-27.445855108422943,2.5474758,-1.9445872045324453,4.031059530693628,-0.7821809049707913,-0.6080507184757594,-0.8988923268686269,-0.08968770480195132,-21.689022,AGN,fsrq,3FGL J0457.0+0643,853.1485,PowerLaw,4C +06.21,256
